subject	Name	Domain	Acceleration	Instrument	Jerk	Magnitude	Variable	count	average
19	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.641089005857778
19	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.719519008752778
19	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.754223739441667
19	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.636287999799167
19	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.662325968145833
19	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	360	-0.553089575942778
19	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	360	-0.641337299817778
19	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	360	-0.602625307818389
19	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	360	-0.666071315599889
19	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	360	-0.650105402347778
19	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	360	-0.694729075491667
19	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	360	0.269723487105556
19	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	360	-0.0182031515710306
19	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	360	-0.118277180099383
19	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	360	-0.574658922919194
19	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	360	-0.507035084992639
19	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	360	-0.649184726556944
19	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	360	0.0774171147766389
19	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	360	0.0115812421960876
19	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	360	-0.00186198850195833
19	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	360	-0.571088266146083
19	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	360	-0.571311190432222
19	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	360	-0.705342976190833
19	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.5762252472125
19	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.601918552871945
19	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.531507362111361
19	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.599552767486305
19	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	360	-0.0385723953346511
19	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	360	-0.0681420603177778
19	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	360	0.0883609591559167
19	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	360	-0.637789914575556
19	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	360	-0.643866300560306
19	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	360	-0.645682212189167
19	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	360	-0.0895939425055556
19	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	360	-0.0383208736670278
19	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	360	-0.0569649444286945
19	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	360	-0.618836206634444
19	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	360	-0.725991380623889
19	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	360	-0.686684583831583
19	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.683436541824444
19	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	360	-0.7255986988425
19	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.548919668132222
19	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.610093380740278
19	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	360	0.475323016
19	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	360	0.0964052626666667
19	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	360	0.233011401195083
19	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	360	-0.958290447861111
19	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	360	-0.95925383425
19	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	360	-0.94180028475
19	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.531507362111361
19	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	360	-0.599552767486305
20	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	175230	-0.490761481420548
20	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	354	-0.612641113666949
20	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	354	-0.426398722000395
20	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	354	-0.665006945724294
20	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	354	-0.60314894923565
20	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	354	-0.381534028764124
20	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	354	-0.647515612457627
20	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	354	-0.652264226931438
20	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	354	-0.557791286001412
20	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	354	-0.732835648957627
20	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	354	-0.634710081102825
20	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	354	-0.525907610282373
20	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	354	-0.760509114748588
20	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.560278889421186
20	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.648306198707062
20	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.584571446817062
20	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.597351046813729
20	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.692638075749774
20	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.694680032329944
20	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.606970915061638
20	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.635816314618644
20	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	354	-0.626445370827119
20	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	354	-0.591039733449633
20	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	354	-0.518444509491525
20	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	354	-0.704481841200565
20	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	354	-0.567588605842655
20	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	354	-0.575002191142655
20	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	354	0.268425757926554
20	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	354	-0.0175912993773164
20	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	354	-0.108029145824294
20	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	354	-0.60484669490339
20	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	354	-0.369336706508757
20	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	354	-0.634787346548023
20	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	354	0.079818125480791
20	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	354	0.00220928707107345
20	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	354	-0.00450611895602542
20	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	354	-0.627098830685593
20	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	354	-0.527174601581921
20	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	354	-0.747362572898305
20	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.619698756735028
20	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.588644307467599
20	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.517257429345412
20	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.572325820319209
20	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	354	-0.0242488811785028
20	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	354	-0.0789448418069209
20	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	354	0.0856280628860452
20	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	354	-0.684586332415254
20	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	354	-0.573677383024548
20	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	354	-0.52727797039661
20	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	354	-0.094982179135
20	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	354	-0.0414356124141243
20	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	354	-0.0543001277610169
20	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	354	-0.698354145936441
20	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	354	-0.684280685533898
20	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	354	-0.636715878557062
20	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.684048497355932
20	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	354	-0.683503744537853
20	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.5168612358887
20	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.580023613494576
20	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	354	0.628040637177966
20	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	354	-0.0373059475847458
20	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	354	0.10723075947935
20	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	354	-0.958201862627119
20	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	354	-0.952506793418079
20	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	354	-0.940981537502825
20	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.517257429345412
20	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	354	-0.572325820319209
21	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	201960	-0.527545263885947
21	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	408	-0.693486097144118
21	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	408	-0.59377821414902
21	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	408	-0.707713799021814
21	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	408	-0.665349663426471
21	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	408	-0.578748586831863
21	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	408	-0.675588192778676
21	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	408	-0.71641413145049
21	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	408	-0.678615118728922
21	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	408	-0.767351986555392
21	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	408	-0.709800728388235
21	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	408	-0.674102360655147
21	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	408	-0.794922813673627
21	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.658664719514706
21	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.714345739215931
21	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.679742584809363
21	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.683725127418382
21	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.826275026053922
21	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.834949863259804
21	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.776473060171569
21	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.793158526279412
21	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	408	-0.752040828651961
21	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	408	-0.759325714811275
21	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	408	-0.709471420465686
21	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	408	-0.811026710110294
21	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	408	-0.771388318823529
21	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	408	-0.728319304730637
21	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	408	0.277466525522059
21	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	408	-0.0176664578561765
21	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	408	-0.10877848058848
21	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	408	-0.672323867377451
21	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	408	-0.565585190336299
21	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	408	-0.669621813176471
21	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	408	0.0822207874776961
21	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	408	0.00350107553584853
21	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	408	-0.010659072671299
21	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	408	-0.699763344205784
21	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	408	-0.66515912310562
21	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	408	-0.78182390148299
21	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.703461275879657
21	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.680069218953922
21	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.620309259553676
21	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.6601960145
21	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	408	-0.0276346639303578
21	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	408	-0.0784719736838971
21	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	408	0.0861212668362745
21	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	408	-0.79617228689951
21	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	408	-0.765057760637255
21	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	408	-0.701642028499559
21	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	408	-0.100558317889216
21	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	408	-0.0408236141863333
21	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	408	-0.0533861046416422
21	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	408	-0.792483156720588
21	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	408	-0.815859336004902
21	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	408	-0.812017312181373
21	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.807817403137255
21	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	408	-0.82408989995098
21	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.693779224517157
21	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.761303119652451
21	tGravityAcc-mean()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	408	0.645775957808823
21	tGravityAcc-mean()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	408	-0.0750963071446078
21	tGravityAcc-mean()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	408	0.0321851774362745
21	tGravityAcc-std()-X	Time2	Gravity	Accelerometer2	fJerk1	NA	SD2	408	-0.965586634460784
21	tGravityAcc-std()-Y	Time3	Gravity	Accelerometer3	fJerk1	NA	SD3	408	-0.969330818455882
21	tGravityAcc-std()-Z	Time4	Gravity	Accelerometer4	fJerk1	NA	SD4	408	-0.953093993308823
21	tGravityAccMag-mean()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.620309259553676
21	tGravityAccMag-std()	Time1	Gravity	Accelerometer1	fJerk1	Magnitude	SD1	408	-0.6601960145
22	NA	Time1	NA	Accelerometer1	fJerk1	NA	SD1	158895	-0.499579478640293
22	fBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	321	-0.594929652065732
22	fBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	321	-0.508172778206231
22	fBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	321	-0.687320961149533
22	fBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	321	-0.528958812567601
22	fBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	321	-0.51558097336324
22	fBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	321	-0.665516999699377
22	fBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	321	-0.60425320237352
22	fBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	321	-0.574318114038941
22	fBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	321	-0.739701808286604
22	fBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	321	-0.602457991412617
22	fBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	321	-0.576391814080349
22	fBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	321	-0.780252702647975
22	fBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.574333164853583
22	fBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.673896212809346
22	fBodyBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.585442501515888
22	fBodyBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.599286879114019
22	fBodyBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.830191956697819
22	fBodyBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.835597218255452
22	fBodyBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.728166770031153
22	fBodyBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.699600086233645
22	fBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	321	-0.639575654479751
22	fBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	321	-0.79139974588785
22	fBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	321	-0.643363339819315
22	fBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	321	-0.714977903442368
22	fBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	321	-0.782046079563863
22	fBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	321	-0.690679448900312
22	tBodyAcc-mean()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	321	0.274767690046106
22	tBodyAcc-mean()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	321	-0.0168273604077383
22	tBodyAcc-mean()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	321	-0.108670376782866
22	tBodyAcc-std()-X	Time2	Body	Accelerometer2	fJerk1	NA	SD2	321	-0.546089975548692
22	tBodyAcc-std()-Y	Time3	Body	Accelerometer3	fJerk1	NA	SD3	321	-0.491188426241526
22	tBodyAcc-std()-Z	Time4	Body	Accelerometer4	fJerk1	NA	SD4	321	-0.65508967878972
22	tBodyAccJerk-mean()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	321	0.0791031130417757
22	tBodyAccJerk-mean()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	321	0.0152572466619626
22	tBodyAccJerk-mean()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	321	-0.0072287329753271
22	tBodyAccJerk-std()-X	Time2	Body	Accelerometer2	fJerk2	NA	SD2	321	-0.584963756862305
22	tBodyAccJerk-std()-Y	Time3	Body	Accelerometer3	fJerk2	NA	SD3	321	-0.560470117123364
22	tBodyAccJerk-std()-Z	Time4	Body	Accelerometer4	fJerk2	NA	SD4	321	-0.760468444299065
22	tBodyAccJerkMag-mean()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.609772829890966
22	tBodyAccJerkMag-std()	Time1	Body	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.589823140414673
22	tBodyAccMag-mean()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.504099198287601
22	tBodyAccMag-std()	Time1	Body	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.595953853592586
22	tBodyGyro-mean()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	321	-0.00800630644716511
22	tBodyGyro-mean()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	321	-0.0949661116922118
22	tBodyGyro-mean()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	321	0.0812406584647975
22	tBodyGyro-std()-X	Time2	NA	Accelerometer2	fJerk1	NA	SD2	321	-0.695919202960436
22	tBodyGyro-std()-Y	Time3	NA	Accelerometer3	fJerk1	NA	SD3	321	-0.784052281090343
22	tBodyGyro-std()-Z	Time4	NA	Accelerometer4	fJerk1	NA	SD4	321	-0.654458016208723
22	tBodyGyroJerk-mean()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	321	-0.109257561827445
22	tBodyGyroJerk-mean()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	321	-0.0384616223750156
22	tBodyGyroJerk-mean()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	321	-0.0582144293519003
22	tBodyGyroJerk-std()-X	Time2	NA	Accelerometer2	fJerk2	NA	SD2	321	-0.708898710199377
22	tBodyGyroJerk-std()-Y	Time3	NA	Accelerometer3	fJerk2	NA	SD3	321	-0.859924419844237
22	tBodyGyroJerk-std()-Z	Time4	NA	Accelerometer4	fJerk2	NA	SD4	321	-0.742272774987539
22	tBodyGyroJerkMag-mean()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.794681311214953
22	tBodyGyroJerkMag-std()	Time1	NA	Accelerometer1	fJerk2	Magnitude	SD1	321	-0.826493448006231
22	tBodyGyroMag-mean()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.637666108456075
22	tBodyGyroMag-std()	Time1	NA	Accelerometer1	fJerk1	Magnitude	SD1	321	-0.67637856158162
